,Search Topic,Title,Question,Votes,Views,Answerer Name,Date of Answer,Answerer Reputation Score
281,excel,Excel VBA - Selenium not recognising element,"I'm trying to write a script that will navigate this web page
https://www.theclearinghouse.org/uid-lookup
As you can see in the image the element ID is SubmitUid

But when I use
d.FindElementById(&...",-1,26 views,EylM,2021-06-03 14:23:56Z,"5,196"
282,excel,While Exporting WebGrid Data to Excel 'The file format and extension of don't match excel c#' error is coming,I am exporting webgrid data to Excel(.xls) format. But when I am opening the file I am facing the following error ''The file format and extension of don't match excel'. Actually the file is being ...,0,4 views,Mohit Aggarwal,2021-06-03 14:18:05Z,9
283,excel,Sort sheets in vba depending on the last characters of their names,"I have a workbook with multiple sheets having the following names (SSI_21_AB, SSI_22_BC, SSI_19_CD,  SSI_20_AC, FFI_20_AL). I want to sort them by the last two characters to look like this ( SSI_21_AB,...",0,6 views,Geoo,2021-06-03 14:12:08Z,5
284,excel,C# : Workbook's Close methods doesn't work for Workbook opened on OneDrive,"I'm developing a VSTO add-in that calls Microsoft.Office.Interop.Excel.Workbook.Close method on the current Workbook to allow writing on that file by another process.
If the file is stored locally, ...",1,31 views,Alexandre Pinon,2021-06-03 14:09:11Z,13
285,excel,Excel VBA Setting source data of chart using .SetSourceData,"I'm trying to update the source data range of charts in my sheet, but I'm getting runtime error '445'. Documentation claims that Chartobject.Chart.SetSourceData Source:=Range should be valid, but why ...",0,28 views,Elis,2021-06-03 13:57:52Z,35
286,excel,Excel FILTER() returning 0 for blank cells,"I suspect this has been asked previously, but I can't find it.
FILTER() will often return a 0 for blank rows, even when a return string is specified.
Using filter() I am often getting a 0 return value ...",1,1k views,Jedi-X,2021-06-03 13:54:00Z,11
287,excel,"EXCEL VBA - Auto insert code macro, this even possible?",I have a macro that takes a daily generated report and makes it all nice and neat. I was wondering if it's possible to have that macro insert a module with code into the report or would I have to copy/...,1,21 views,Terry Hughes,2021-06-03 13:52:10Z,11
288,excel,How to write multi column header in xlsxwriter using python code?,"I am working on a problem of table extraction from image and reconstruction table in excel format. By applying some DL techniques and some python code, I am getting list of rows and columns of table. ...",0,16 views,norie,2021-06-03 13:48:48Z,"4,766"
289,excel,VBA - simple macro to move data from created report causes crash or “Can't find project or library”,I have created very simple macro which is producing report with daily stats (each team has data in separate tab). This macro is connected with macro which is moving data to Master file - it seems like ...,0,13 views,Kin Siang,2021-06-03 13:40:44Z,834
290,excel,PHPSPreadsheet invalid file format error codeigniter,"I am using PHPSPreadsheet for generating excel. With the basic code given below in controller, its triggering the file generation. But it ends up with the error shown in the image attached below.
1) ...",0,27 views,anees ma kader,2021-06-03 13:39:41Z,67
291,excel,"When a match is found, copy row from one sheet to the row where the match was found in macro","I have a table on the MainDashboard that is updated by a macro. It copies data from selected sheets and updates this main table. Here is my code but I am stuck. I need it to:
Loop through every sheet ...",0,21 views,BigBen,2021-06-03 13:32:30Z,32.6k
292,excel,Refresh single worksheet (excel) in workbook using xlwings,"I looked around a bit but could not find an answer. I found RefreshAll() which is not what I want to do.
Say I have a workbook named ""DATA"" with following sheets, ""Forecast Temps"", ...",0,52 views,Redoute,2021-06-03 13:20:36Z,123
293,excel,[excel or python]: compare two tables based on a common column that contains duplicates,"I am trying to compare two tables (of clients) on the ""Group ID"" column. Each table contains review data from different years (with columns such as: Start/End Review, analyst, etc.)
The ...",0,14 views,Mihail Florea,2021-06-03 13:18:11Z,1
294,excel,Transpose repeating data from rows into columns Excel,"I have data set of basic housing data in the following format:
Existing data format:

That format is the same and reapeats for hundrets of properties. I would like to transform that that into a table ...",0,36 views,Ron Rosenfeld,2021-06-03 13:01:35Z,40.5k
295,excel,How to wait until Excel calculates a formula in xlwings?,"I am introducing a formula in Excel and I need to wait until the formula returns a list of values.
import xlwings as xw
import pandas as pd

wb = xw.Book()  
wb.sheets['Sheet1'].range('A1').value = ...",0,26 views,Redoute,2021-06-03 12:49:51Z,123
296,excel,How to check If every Cell in Range found on another Range using Excel VBA?,"I have data on Worksheets(""North"").Range(""B3:B500"") , and data on Worksheets(""Auto"").Range(""A2:A22"") in the same workbook.
How to check If every Cell in first ...",0,30 views,Алексей Р,2021-06-03 12:18:20Z,"1,331"
297,excel,Excel How To Get Values From Another Excel with Fullpath?,"I want to copy the data from a closed file I have selected and see it in the file containing this macro.
I am using Office365.
How can i copy data from this ""FullPath"" workbook ?
Private Sub ...",1,27 views,Kin Siang,2021-06-03 12:13:22Z,834
298,excel,Upload a file to convert it,"I would like to upload a .xls file to convert it to .xlsx. I know there are modules but my problem with them is that they change the ""last modified"" part, and if i upload a .xls file to ...",-1,13 views,huhu,2021-06-03 12:11:46Z,48
299,excel,Excel IF statement in calculated field,"I am trying to create a calculated field that uses an IF statement in an Excel pivot table. I have a ratio (let's say x/y) and I need the actual returned value to be displayed if the ratio is >=0 and ""...",1,5k views,Shree,2021-06-03 12:06:26Z,19k
300,excel,How to set excel sheet name in BIRT API?,"When I use birt api to export excel, the excel's sheet name is default set to Sheet0. Is there a way to custom sheet name in birt API?",2,539 views,Santosh Jadi,2021-06-03 11:28:53Z,"1,275"
301,excel,How to convert Notepad count into Excel sheet using PowerShell?,"I have PowerShell script, it reads the two pdf files and convert into notepads. now I have three notepad files(3(1.total file1 ids,2.total file2 ids,3.same ids in both file1 and file2)), in notepads ...",-2,13 views,Na Peru KoTi,2021-06-03 11:11:41Z,1
302,excel,How to import multiple project files to excel [closed],Can someone let me know is it possible to to convert/ import multiple MS project files to excel using excel vba macro?? I have to do this on weekly basis and currently im doing one by one manually.,-1,14 views,braX,2021-06-03 11:10:14Z,"9,712"
303,excel,Run calculation on Array in VBA - across columns,"I would like to loop through each row and count the number of non-contiguous columns with a Yes (AQ, AS, AU,CI, etc). The total count would populate into a separate cell(CL).

I think the array is ...",1,46 views,VBasic2008,2021-06-03 11:09:39Z,14.8k
304,excel,I just tried to do multiple filtering using the below code. but am able to get the row number only at the first and after that am unable,"Sub SplitWords()
    Dim TextStrng As String
    Dim Result() As String

    Sheets(""CO REPORT"").Select
    TextStrng = Range(""K6"").Value
    Result() = Split(TextStrng)

    For i ...",-1,19 views,Christian Reinbothe,2021-06-03 11:03:43Z,29
305,excel,How to fully qualified names from VBA project to object?,"If I have many macro workbooks open at the same time...
Some names such as UserForm, Module, etc. overlap.
How to fully qualified names from VBA project?
for example:
VBAProject(ThisWorkbook.Name)....",0,21 views,Kin Siang,2021-06-03 11:02:34Z,834
306,excel,Error 1004 in Cells funcion when the columnindex is using a variable?,"This does not work
Sub Macro1()

    Dim column1 As String
    Dim row As String
    Dim cell As Object
    column1 = 2 'ActiveCell.column
    row = 2
    Set cell = Worksheets(""Sheet1"")....",0,25 views,Harun24HR,2021-06-03 11:01:38Z,12.5k
307,excel,Which excel formula use following data,"I have data in sheet one and I want to crate summery in second sheet example
Sheet1
Column 1                   column 2
Bank statement             Complite
Bank Gurantee              process
BG Report ...",-2,19 views,Harun24HR,2021-06-03 10:38:04Z,12.5k
308,excel,"Excel formula for counting continuous worked weekends, based on a start and end date","I am looking for formula, which can count the continuous working weekends based on the start and end date.
I used frequency to count the countinuous data. However, not able to find continuity with the ...",0,57 views,Nandakishore CB,2021-06-03 10:32:20Z,11
309,excel,combining Data from multiple excel files,"I am trying to combine data from 2 Excel files with each other, but its just not working how i'd like it to..
My Code:
import pandas as pd
import numpy as np
import xlsxwriter
import warnings
    
...",0,32 views,lasse3434,2021-06-03 10:25:54Z,25
310,excel,Is it possible to display the content along with spacing and bold?,"I am using the below code for importing the excel sheet and inserting the data into the database and it's working. There is no issue with it.
Now, I have a column name called content. I am uploading ...",1,21 views,user9437856,2021-06-03 10:02:31Z,"1,928"
311,excel,VBA: How to retrieve ListObject-Column-Count of given element in HeaderRowRange?,I am trying (and failing) to find a given string in the HeaderRowRange of a ListObject. I would like to pull the ListObject-Column Count (not the spreadsheet-column count). I am trying to address with ...,1,43 views,user3601876,2021-06-03 09:58:01Z,29
